,folder,path_audio,file,date,text,start,end
43,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,cuando teníamos la otra gripe nuevamente tuvo una hija contiendas acá que tenemos la trampa fuera de la que tenemos evidentemente un conflicto global mucho más mediatizada tenemos ha ido de esta trump con putin aire ha enfrentado en contra de la película que lean gabriele la cabeza y leandro gabriele países película bueno tal vez no está concentrado cuando una vacuna tal vez una parte y la población empieza de nuevo presidente tomando entonces tal vez no sea un consenso sí pero no tardan cierta que hay cierta asociar cumplir para aprobar una vacuna un caza de la rusa anuncia hoy,2020-08-11 18:40:12,2020-08-11 18:40:56
44,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,no sea cumplir una nina la página oficial de la vacuna a partir del día de mañana empiezo mi mientras que en la argentina estamos hablando de cuatro mil quinientos mil personas cuando sale a follar no haya escuchado últimos meses mañana también un contexto su palabras muchas discutía pandemia dice que hay reglas estancia en tanzania segura mirando tiene razón hay y paso quienes se han cumplido todavía y hay falta información y boca que yo quería más en esa vacunación que me muestre,2020-08-11 18:40:57,2020-08-11 18:41:42
45,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,mejores importancia rusa japonesa gran o de cualquier país graba que se cure un chico en una vacuna estaría en toda la diaria del mundo diciendo trump encontrará en serio que un presidente de guía a mi hija le está yendo muy bien sea mi país en la familia metiendo faltaría putin constante para aquellos que está enfocando mal primero se celebró los conocimientos en materia en esta materia sonará tengo ya no se limitan la falsedad de atrás en esta ola de putin significar ecuánime sien izquierda credenciales rusia le está dando creencia de que estaba alguno pero no,2020-08-11 18:41:42,2020-08-11 18:42:27
46,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,está dando información como ven no está dando el gobierno no le reconoce al gobierno argentino capacidad para negociar una vacuna porque todos los países lo que tienen que hacer en estos momentos es apenas alguien tiene la vacuna aparece graba a tener que empezar a charlar para crear a llegar no es cierto sin y entonces el ángel del dinero que le habían creído a rusia tengo dudas pero la argentina quiso pedir y no nuevo forma y la argentina quiso pedir información para para pedir la tiene nada con la mafia tendrá que definir si la vacuna sirve,2020-08-11 18:42:27,2020-08-11 18:43:12
47,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,nuestro país sino que viene un convoy a una navaja un trabajador informal y hay una fila de argentino que nos vamos a poner tenemos aquí quiero puede ayudar a reflexionar sobre esto porque es titular de la cátedra inmunología la facultad de medicina del agua e investigado ley conicet cielo nos orienta no se quien doctor gardner bienvenido pablo duran saluda cómo le va un poco el debate es cual vacuna esta primera si la vacuna de rusia que la anunciaron con tanto bombo y platillo hoy en la que va en punta o en realidad a un poquito atrae las otras,2020-08-11 18:43:13,2020-08-11 18:43:54
48,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,su grado a romper una lanza una cebolla de salud pública,2020-08-11 18:44:00,2020-08-11 18:44:32
49,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,cada color azul resultado tan ridícula cuando no pasa nada pero no hay documentación pero el presidente de rusia le dice al para el mundo pero me anduvo bien eso nos ayudas,2020-08-11 18:44:44,2020-08-11 18:45:25
50,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,la cultura una relación con la voluntad de dios verdadero junto con la solución,2020-08-11 18:45:30,2020-08-11 18:46:13
51,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,aportamos más fuerza y más luz pero me parece contundente su opinión,2020-08-11 18:46:16,2020-08-11 18:46:59
52,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,no se si quiere preguntar algo porque el doctor mismo sino que no conoce por que no sean ilícitas a publicación esperas y saber doctor en caso de que la vacuna sea nuestro país pasan por un proceso predio hasta su sea dio la de rusia fichero o sea la de oxford pasan por un proceso de revisión no como esas dudas que harían paz en este proceso de revisión realiza una fortuna empezar a hacer nada,2020-08-11 18:47:00,2020-08-11 18:47:39
53,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,la luna llena de una pintura pero hay algunas hace referencia a ver si nos ayuda a entender el contexto estas publicaciones de la que usted hace referencia a donde generalmente el campo científico sentirá de estos avances suelen dar cuenta de descubrimientos de y logros científicos de de los países que tradicionalmente no están no estamos tan acostumbrados a,2020-08-11 18:47:45,2020-08-11 18:48:30
54,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,a conocerlo decir fuera de occidente en el caso de rusia y china o centralmente dan cuenta de publicaciones de estados unidos europa rusia la revolución rusa antes de ser publicados,2020-08-11 18:48:30,2020-08-11 18:49:11
55,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,nacional publica tu anuncio y rellena una bolsa con caso de regalo,2020-08-11 18:49:18,2020-08-11 18:49:58
56,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,google publica un reporta manera que llevan saltar estados unidos desde noviembre hasta lista justamente en cenizas elección en rusia habla de septiembre traducir respecta al tiempo que se dan ganas ilusión,2020-08-11 18:50:05,2020-08-11 18:50:40
57,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,absoluta una reducción de la victoria por alguna razón es realizar la confianza que,2020-08-11 18:50:46,2020-08-11 18:51:28
58,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,los puntos pero nunca nos lo pida cita recepción doctor grande,2020-08-11 18:51:33,2020-08-11 18:52:17
59,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,brillantes de aplicación se ve que docente explicó increíblemente viene gracia doctor muy amable que me ha grande porque me dio la razón y la razón que nace tan contemplando navidad formación lo que vengo diciendo falta información lo acaba de decir un país en contradicciones hizo el monstruo todo rusia no será mejor hicieron pruebas no formaliza que yo te digo algo mandar la vacuna rusa seguro otras pero no va a ser la primera parecen no hubiera más fácil ojo en a ver si tenemos navidad sin corona,2020-08-11 18:52:17,2020-08-11 18:53:02
60,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,maravilloso podemos comprar un poquito no sabrás eso sería lindo señores y mientras tanto que pase la ciudad de buenos aires ciudad gótica que está pasando en caballito el señor diego leo enviando el movimiento y diego bienvenido buenas tardes acidez estamos en la avenida rivadavia el cinco mil trescientos donde como podéis ver hay mucha tránsito de autos y también tránsito de gente ahora refresco un poco tarde pero está pasando muchísima gente estamos en la puerta de un bazar de la cantidad de gente que ahí esperando hay tres cuatro personas esperando para pagar hay otra persona que está esperando para ingresar bueno gente que sale a pasear también el perro que compra la realidad es que parecería que no estamos en cuarentena,2020-08-11 18:53:03,2020-08-11 18:53:47
61,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,a ver que tal y como está todo bien de mucha gente en la casa flotante que se repita y salir el número tal número impar o que la gente sale que sería no te voy a preguntar algo que hay que termina tu dni y entonces se sienten face no debería silbar en serio y hacia hoy está protegida también pretende super bien protegida y mira mira hay el animal print que quiere tremendo directa si estamos en vigo cubeta tiene muy bien peinado,2020-08-11 18:53:47,2020-08-11 18:54:29
62,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,lencería le agradezco mira si quiere nosotros seguimos un todo recorriendo esta avenida yo creo que si no está contenta porque estarían televisión negocios empezaron a cerrar de a poco si hubo mucha gente circulando por acá poder dar como hay una galería abierta y claramente cómo la gente está mucho en tu casa sale más a la tardecita cuando todavía estáis hoy y hace calor pero la cantidad de gente que hay es impresionante hace unos minutos como móviles de cinco falta mucha gente y se acerca de nosotros a decirnos es tremenda anda tres cuadras para sea que hay fila en tal dado cuadra para el otro lado hay una fila en tele otro lado pero me parece que podría estar bueno hablar bonita persona que trabaja acá,2020-08-11 18:54:33,2020-08-11 18:55:18
63,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,puesto de flores como tan bueno como veo mucha gente ya casi demasiado en parís aparece como la casa acá te lo que está repleta de escuchar bocinas o de tránsito en cuarentena acá si cambias de la semana pasada que empezó a salir muchísima gente o saben y saliendo desde antes de crear vecina de qué trata,2020-08-11 18:55:19,2020-08-11 18:56:02
64,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,montón de aumentar las ventas por lo menos importante pueden decir a mi totalmente obviamente todavía muchos años he cerrado pero vamos a seguir un todo si crear recorriendo esta avenida donde hay una fila por ejemplo para sacar plata del cajero automático bueno bien eso también pero vamos a preguntarle cómo está vecina el barrio de agentes demasiada demasiado éxito pero el dinero cree que la gente respeta y salí los días para un bar o no se repita dos años porque si,2020-08-11 18:56:04,2020-08-11 18:56:49
65,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,voy a sabiendas que viera sigue corriendo la voz hace seis meses y cuando te hará que te deseo un voto de eso que hasta entonces a que tendrían que pasar pero en todo el mundo sociedades y pero a escuchar gente piense se distinga sociedad la realidad pero también entiende que son muchos dice que estamos pasando,2020-08-11 18:56:49,2020-08-11 18:57:33
66,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,en ese partido de dos veces nos cuidamos todo mantenemos la instancia este partido como dice mensaje mensaje diego motivo muy amable dale luego bueno no vamos a meter en otro tena ahora vamos a meter en podemos discutir entre le preguntan a mi pregunta me tengo que ir rápido a la vista de facundo astudillo castro vamos a ir a mayor un acto en el partido de billar y yo ahí está el móvil de radio diez con de cinco con diego gabriele con toda la información sobre las últimas medidas de la investigación diego,2020-08-11 18:57:35,2020-08-11 18:58:20
67,C5N,../Data/Audio/C5N/C5N2020-08-11-17-59-23.wav,C5N2020-08-11-17-59-23.wav,2020-08-11 17:59:23,bienvenido con estas así es trabajamos aquí usa el sale mas ahora estoy en un lugar importante para él investiga hacían respecto de lo que ha sucedido con facundo a trescientos cuatro días de su desaparición aquel treinta abril y muchas dudas hoy es un día importante porque se esperaba que ante el fiscal fiscal federal por supuesto un piano martínez y martínez esté presente la única persona que relato haberlo visto en bahía blanca si una persona que cerca de los mediados de junio había arrebatado ante él fuera provincial en este momento porque todavía directiva la desaparición forzada que yo había visto,2020-08-11 18:58:20,2020-08-11 18:59:04
